GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0007605	DIAPH1	biological_process
GO:0007605	CASP3	biological_process
GO:0007605	LRP2	biological_process
GO:0007605	TRIOBP	biological_process
GO:0007605	GRAP	biological_process
GO:0007605	KCNQ1	biological_process
GO:0007605	CCDC50	biological_process
GO:0007605	BIRC5	biological_process
GO:0007605	FBXO11	biological_process
GO:0007605	POU4F2	biological_process
GO:0007605	POU4F3	biological_process
GO:0007605	PAX3	biological_process
GO:0007605	EYA1	biological_process
GO:0007605	SIX1	biological_process
GO:0007605	GRM7	biological_process
GO:0007605	TUB	biological_process
GO:0007605	TFAP2A	biological_process
GO:0007605	CDC14A	biological_process
GO:0007605	ATP2B2	biological_process
GO:0007605	HOMER2	biological_process
GO:0007605	DDIT3	biological_process
GO:0007605	COL1A1	biological_process
GO:0007605	HOXA1	biological_process
GO:0008016	TPM1	biological_process
GO:0008016	DMPK	biological_process
GO:0008016	TNNT2	biological_process
GO:0008016	FXYD1	biological_process
GO:0008016	CALCA	biological_process
GO:0008016	KCNIP2	biological_process
GO:0008016	PLN	biological_process
GO:0008016	KCNQ1	biological_process
GO:0008016	CHRM2	biological_process
GO:0008016	DES	biological_process
GO:0008016	TH	biological_process
GO:0008016	HBEGF	biological_process
GO:0008016	CACNA1H	biological_process
GO:0008016	CAMK2D	biological_process
GO:0008016	GNAO1	biological_process
GO:0008016	THRA	biological_process
GO:0008016	THRB	biological_process
GO:0008016	SRI	biological_process
GO:0008045	SEMA3A	biological_process
GO:0008045	CHN1	biological_process
GO:0008045	LHX1	biological_process
GO:0008045	RHOG	biological_process
GO:0008045	SLIT2	biological_process
GO:0008045	RAC1	biological_process
GO:0008045	SLIT1	biological_process
GO:0008045	FGF8	biological_process
GO:0008045	LAMC2	biological_process
GO:0008045	CDK5	biological_process
GO:0008045	ERBB2	biological_process
GO:0008045	ALCAM	biological_process
GO:0008045	LHX3	biological_process
GO:0008045	RAC2	biological_process
GO:0008045	NOG	biological_process
GO:0008045	EPHA4	biological_process
GO:0008045	LHX4	biological_process
GO:0008154	WIPF1	biological_process
GO:0008154	VIL1	biological_process
GO:0008154	GHSR	biological_process
GO:0008154	FLII	biological_process
GO:0008154	EVL	biological_process
GO:0008154	WASL	biological_process
GO:0008154	VASP	biological_process
GO:0008154	ABI1	biological_process
GO:0008154	GSN	biological_process
GO:0008154	SVIL	biological_process
GO:0008154	GHRL	biological_process
GO:0008154	DSTN	biological_process
GO:0008154	ENAH	biological_process
GO:0008154	WAS	biological_process
GO:0008156	ATR	biological_process
GO:0008156	GDF2	biological_process
GO:0008156	TERF1	biological_process
GO:0008156	TTF1	biological_process
GO:0008156	S100A11	biological_process
GO:0008156	GMNN	biological_process
GO:0008156	HCRT	biological_process
GO:0008156	TP53	biological_process
GO:0008156	RAD17	biological_process
GO:0008156	TSPYL2	biological_process
GO:0008156	CDC6	biological_process
GO:0008203	TSKU	biological_process
GO:0008203	VLDLR	biological_process
GO:0008203	MBTPS1	biological_process
GO:0008203	ABCA1	biological_process
GO:0008203	CYP2C9	biological_process
GO:0008203	LIPE	biological_process
GO:0008203	SCAP	biological_process
GO:0008203	CEBPA	biological_process
GO:0008203	MBTPS2	biological_process
GO:0008203	CYP3A4	biological_process
GO:0008203	NFE2L1	biological_process
GO:0008203	FDXR	biological_process
GO:0008203	SREBF1	biological_process
GO:0008203	SREBF2	biological_process
GO:0008203	LRP5	biological_process
GO:0008203	CAT	biological_process
GO:0008203	SMPD1	biological_process
GO:0008203	PPARD	biological_process
GO:0008203	LCAT	biological_process
GO:0008203	APOE	biological_process
GO:0008203	APP	biological_process
GO:0008203	IL4	biological_process
GO:0008203	NR0B2	biological_process
GO:0008203	LEP	biological_process
GO:0008203	LEPR	biological_process
GO:0008203	RXRA	biological_process
GO:0008203	ERLIN1	biological_process
GO:0008277	RGS14	biological_process
GO:0008277	PDC	biological_process
GO:0008277	RGS18	biological_process
GO:0008277	RGS6	biological_process
GO:0008277	GIT1	biological_process
GO:0008277	GRK4	biological_process
GO:0008277	GRK5	biological_process
GO:0008277	GRK6	biological_process
GO:0008277	PLCB1	biological_process
GO:0008277	GIT2	biological_process
GO:0008277	PDCL	biological_process
GO:0008277	GNG4	biological_process
GO:0008277	TUB	biological_process
GO:0008277	RGS2	biological_process
GO:0008277	RGS3	biological_process
GO:0008277	RGS4	biological_process
GO:0008277	HOMER2	biological_process
GO:0008277	RGS10	biological_process
GO:0008277	RGS16	biological_process
GO:0008277	USP20	biological_process
GO:0008277	GRK1	biological_process
GO:0008277	PLCE1	biological_process
GO:0008284	MYC	biological_process
GO:0008284	SOX4	biological_process
GO:0008284	NOLC1	biological_process
GO:0008284	SOX9	biological_process
GO:0008284	IL11	biological_process
GO:0008284	EPO	biological_process
GO:0008284	IL11RA	biological_process
GO:0008284	LGMN	biological_process
GO:0008284	IL12RB2	biological_process
GO:0008284	NRG1	biological_process
GO:0008284	TRPM4	biological_process
GO:0008284	IL13RA1	biological_process
GO:0008284	CDK4	biological_process
GO:0008284	ERBB2	biological_process
GO:0008284	ERBB3	biological_process
GO:0008284	ERBB4	biological_process
GO:0008284	IL15	biological_process
GO:0008284	TRAF5	biological_process
GO:0008284	EREG	biological_process
GO:0008284	CDX2	biological_process
GO:0008284	PRTN3	biological_process
GO:0008284	CRLF1	biological_process
GO:0008284	HDAC4	biological_process
GO:0008284	PDGFA	biological_process
GO:0008284	PDGFB	biological_process
GO:0008284	PDGFRA	biological_process
GO:0008284	TNFSF13	biological_process
GO:0008284	PDGFRB	biological_process
GO:0008284	AVP	biological_process
GO:0008284	KDM4C	biological_process
GO:0008284	CXCL10	biological_process
GO:0008284	INS	biological_process
GO:0008284	DLG1	biological_process
GO:0008284	MATK	biological_process
GO:0008284	RPS6	biological_process
GO:0008284	MAZ	biological_process
GO:0008284	ITGB1BP1	biological_process
GO:0008284	TRPC5	biological_process
GO:0008284	CGA	biological_process
GO:0008284	INSR	biological_process
GO:0008284	HDAC1	biological_process
GO:0008284	ETS1	biological_process
GO:0008284	NAP1L1	biological_process
GO:0008284	PDX1	biological_process
GO:0008284	HDAC2	biological_process
GO:0008284	CLEC7A	biological_process
GO:0008284	SRPK2	biological_process
GO:0008284	S1PR2	biological_process
GO:0008284	IRS1	biological_process
GO:0008284	BCL2	biological_process
GO:0008284	TSHR	biological_process
GO:0008284	ISL1	biological_process
GO:0008284	TNFRSF11A	biological_process
GO:0008284	PTEN	biological_process
GO:0008284	MDM2	biological_process
GO:0008284	EZH2	biological_process
GO:0008284	F2	biological_process
GO:0008284	F2R	biological_process
GO:0008284	ADAM10	biological_process
GO:0008284	ITGAV	biological_process
GO:0008284	BIRC6	biological_process
GO:0008284	TTK	biological_process
GO:0008284	ITGAX	biological_process
GO:0008284	PGF	biological_process
GO:0008284	GDNF	biological_process
GO:0008284	CRLF2	biological_process
GO:0008284	PTHLH	biological_process
GO:0008284	FGF18	biological_process
GO:0008284	PTH1R	biological_process
GO:0008284	CHRNA7	biological_process
GO:0008284	MEIS2	biological_process
GO:0008284	PTK2	biological_process
GO:0008284	FGF17	biological_process
GO:0008284	GAB2	biological_process
GO:0008284	CNOT8	biological_process
GO:0008284	GLP2R	biological_process
GO:0008284	TNFSF4	biological_process
GO:0008284	CDC7	biological_process
GO:0008284	KDR	biological_process
GO:0008284	PTN	biological_process
GO:0008284	ADM	biological_process
GO:0008284	BNC1	biological_process
GO:0008284	PTK2B	biological_process
GO:0008284	S100A13	biological_process
GO:0008284	S100B	biological_process
GO:0008284	BMP4	biological_process
GO:0008284	FZR1	biological_process
GO:0008284	PTPN6	biological_process
GO:0008284	ADRA2A	biological_process
GO:0008284	UBE2A	biological_process
GO:0008284	ALDH1A2	biological_process
GO:0008284	STX3	biological_process
GO:0008284	HOXC10	biological_process
GO:0008284	KITLG	biological_process
GO:0008284	FBXO5	biological_process
GO:0008284	SERPINB3	biological_process
GO:0008284	BTC	biological_process
GO:0008284	GLI1	biological_process
GO:0008284	KLF5	biological_process
GO:0008284	TIPIN	biological_process
GO:0008284	WNT3A	biological_process
GO:0008284	PRDX3	biological_process
GO:0008284	AGTR2	biological_process
GO:0008284	ARNT2	biological_process
GO:0008284	IL21	biological_process
GO:0008284	FER	biological_process
GO:0008284	HRAS	biological_process
GO:0008284	FGF1	biological_process
GO:0008284	PLA2G1B	biological_process
GO:0008284	FGF2	biological_process
GO:0008284	FGF3	biological_process
GO:0008284	FGF4	biological_process
GO:0008284	FGF5	biological_process
GO:0008284	FGF6	biological_process
GO:0008284	FGF7	biological_process
GO:0008284	FGF8	biological_process
GO:0008284	AKT1	biological_process
GO:0008284	AKT2	biological_process
GO:0008284	FGF9	biological_process
GO:0008284	FGF10	biological_process
GO:0008284	PRMT1	biological_process
GO:0008284	FGFR1	biological_process
GO:0008284	FGFR3	biological_process
GO:0008284	CCL14	biological_process
GO:0008284	FGFR2	biological_process
GO:0008284	FGFR4	biological_process
GO:0008284	HES1	biological_process
GO:0008284	GNAI2	biological_process
GO:0008284	ADAM17	biological_process
GO:0008284	NKX3-1	biological_process
GO:0008284	NMB	biological_process
GO:0008284	HSF1	biological_process
GO:0008284	PDGFC	biological_process
GO:0008284	HSF4	biological_process
GO:0008284	CXCL5	biological_process
GO:0008284	KIT	biological_process
GO:0008284	CX3CL1	biological_process
GO:0008284	FGF19	biological_process
GO:0008284	SDCBP	biological_process
GO:0008284	NOTCH1	biological_process
GO:0008284	CNTF	biological_process
GO:0008284	CNTFR	biological_process
GO:0008284	RAC2	biological_process
GO:0008284	VEGFA	biological_process
GO:0008284	VEGFC	biological_process
GO:0008284	FOXM1	biological_process
GO:0008284	CARM1	biological_process
GO:0008284	CUL4A	biological_process
GO:0008284	CUL3	biological_process
GO:0008284	PROK2	biological_process
GO:0008284	IL24	biological_process
GO:0008284	NPM1	biological_process
GO:0008284	KRAS	biological_process
GO:0008284	DPP4	biological_process
GO:0008284	TBX3	biological_process
GO:0008284	FLT1	biological_process
GO:0008284	FLT3	biological_process
GO:0008284	FLT3LG	biological_process
GO:0008284	FLT4	biological_process
GO:0008284	IL31RA	biological_process
GO:0008284	SFRP1	biological_process
GO:0008284	SFRP2	biological_process
GO:0008284	CIB1	biological_process
GO:0008284	HTR1A	biological_process
GO:0008284	DRD3	biological_process
GO:0008284	RARA	biological_process
GO:0008284	HTR2A	biological_process
GO:0008284	RARG	biological_process
GO:0008284	FN1	biological_process
GO:0008284	GPER1	biological_process
GO:0008284	BAMBI	biological_process
GO:0008284	TNC	biological_process
GO:0008284	CALR	biological_process
GO:0008284	NTF3	biological_process
GO:0008284	DBF4B	biological_process
GO:0008284	WNT1	biological_process
GO:0008284	WNT2	biological_process
GO:0008284	HBEGF	biological_process
GO:0008284	NTRK2	biological_process
GO:0008284	NTRK3	biological_process
GO:0008284	GRK5	biological_process
GO:0008284	CAPN1	biological_process
GO:0008284	WNT10B	biological_process
GO:0008284	MCTS1	biological_process
GO:0008284	CAPNS1	biological_process
GO:0008284	SHC1	biological_process
GO:0008284	HIPK2	biological_process
GO:0008284	SHH	biological_process
GO:0008284	XBP1	biological_process
GO:0008284	BIRC5	biological_process
GO:0008284	CASR	biological_process
GO:0008284	LAMC2	biological_process
GO:0008284	E2F3	biological_process
GO:0008284	WWTR1	biological_process
GO:0008284	RELA	biological_process
GO:0008284	TDGF1	biological_process
GO:0008284	CLDN7	biological_process
GO:0008284	FXN	biological_process
GO:0008284	EPGN	biological_process
GO:0008284	PRC1	biological_process
GO:0008284	CR1	biological_process
GO:0008284	DLL1	biological_process
GO:0008284	FASLG	biological_process
GO:0008284	SLAMF1	biological_process
GO:0008284	TFAP2B	biological_process
GO:0008284	ASH2L	biological_process
GO:0008284	AR	biological_process
GO:0008284	CRH	biological_process
GO:0008284	KIF20B	biological_process
GO:0008284	S1PR3	biological_process
GO:0008284	EDN1	biological_process
GO:0008284	SIRT1	biological_process
GO:0008284	CRIP2	biological_process
GO:0008284	EDN2	biological_process
GO:0008284	CRKL	biological_process
GO:0008284	CCK	biological_process
GO:0008284	STAMBP	biological_process
GO:0008284	EDN3	biological_process
GO:0008284	CCKBR	biological_process
GO:0008284	EDNRB	biological_process
GO:0008284	FOSL1	biological_process
GO:0008284	FGF22	biological_process
GO:0008284	CCND2	biological_process
GO:0008284	TGFA	biological_process
GO:0008284	TGFB1	biological_process
GO:0008284	IFNG	biological_process
GO:0008284	CNBP	biological_process
GO:0008284	TGFB2	biological_process
GO:0008284	TGFB3	biological_process
GO:0008284	MST1R	biological_process
GO:0008284	RHOG	biological_process
GO:0008284	TGFBR1	biological_process
GO:0008284	TGFBR2	biological_process
GO:0008284	LIF	biological_process
GO:0008284	LIFR	biological_process
GO:0008284	FGF23	biological_process
GO:0008284	MLXIPL	biological_process
GO:0008284	OSM	biological_process
GO:0008284	THBS1	biological_process
GO:0008284	KMT2D	biological_process
GO:0008284	IGF1	biological_process
GO:0008284	ARRB1	biological_process
GO:0008284	MAPK15	biological_process
GO:0008284	IGF1R	biological_process
GO:0008284	NOX1	biological_process
GO:0008284	IGF2	biological_process
GO:0008284	SHANK2	biological_process
GO:0008284	CSF1	biological_process
GO:0008284	CSF1R	biological_process
GO:0008284	CSF2	biological_process
GO:0008284	CSF3	biological_process
GO:0008284	THPO	biological_process
GO:0008284	EFNB2	biological_process
GO:0008284	EGF	biological_process
GO:0008284	TIAM1	biological_process
GO:0008284	TIMP1	biological_process
GO:0008284	EGFR	biological_process
GO:0008284	EGR4	biological_process
GO:0008284	TJP1	biological_process
GO:0008284	CD86	biological_process
GO:0008284	CSNK2A1	biological_process
GO:0008284	TCL1A	biological_process
GO:0008284	PDGFD	biological_process
GO:0008284	FSHB	biological_process
GO:0008284	CHP2	biological_process
GO:0008284	PRKAA1	biological_process
GO:0008284	CDK2	biological_process
GO:0008284	CD47	biological_process
GO:0008284	PAK1	biological_process
GO:0008284	LRP5	biological_process
GO:0008284	NKX2-5	biological_process
GO:0008284	CD81	biological_process
GO:0008284	PROK1	biological_process
GO:0008284	CTF1	biological_process
GO:0008284	MYOCD	biological_process
GO:0008284	ATF3	biological_process
GO:0008284	IRS2	biological_process
GO:0008284	SPDYA	biological_process
GO:0008284	PRKCZ	biological_process
GO:0008284	DOT1L	biological_process
GO:0008284	OSMR	biological_process
GO:0008284	HAS2	biological_process
GO:0008284	CDC20	biological_process
GO:0008284	PBX1	biological_process
GO:0008284	IL1B	biological_process
GO:0008284	CDC25B	biological_process
GO:0008284	PDCD10	biological_process
GO:0008284	LYN	biological_process
GO:0008284	IL2	biological_process
GO:0008284	CTSH	biological_process
GO:0008284	TSLP	biological_process
GO:0008284	IL3	biological_process
GO:0008284	HES5	biological_process
GO:0008284	CLCF1	biological_process
GO:0008284	IL4	biological_process
GO:0008284	LEF1	biological_process
GO:0008284	HCK	biological_process
GO:0008284	PRL	biological_process
GO:0008284	PRLR	biological_process
GO:0008284	IL6	biological_process
GO:0008284	IL6R	biological_process
GO:0008284	IL6ST	biological_process
GO:0008284	IL7	biological_process
GO:0008284	IL7R	biological_process
GO:0008284	MAB21L1	biological_process
GO:0008284	EPHA1	biological_process
GO:0008284	IL9	biological_process
GO:0008284	CXCR2	biological_process
GO:0008284	HCLS1	biological_process
GO:0008284	PROX1	biological_process
GO:0008285	CDKN1A	biological_process
GO:0008285	CDKN1B	biological_process
GO:0008285	IL10	biological_process
GO:0008285	CDKN2A	biological_process
GO:0008285	CDKN2B	biological_process
GO:0008285	CDKN2C	biological_process
GO:0008285	CDKN2D	biological_process
GO:0008285	CDKN3	biological_process
GO:0008285	SOX4	biological_process
GO:0008285	DAB2IP	biological_process
GO:0008285	SPRY1	biological_process
GO:0008285	SPRY2	biological_process
GO:0008285	CDK6	biological_process
GO:0008285	ERBB4	biological_process
GO:0008285	TNFRSF9	biological_process
GO:0008285	EREG	biological_process
GO:0008285	BRIP1	biological_process
GO:0008285	ZBTB16	biological_process
GO:0008285	CEBPA	biological_process
GO:0008285	ZBTB17	biological_process
GO:0008285	HDAC4	biological_process
GO:0008285	TP53INP1	biological_process
GO:0008285	ING1	biological_process
GO:0008285	ING2	biological_process
GO:0008285	INHBA	biological_process
GO:0008285	AVPR2	biological_process
GO:0008285	MYOG	biological_process
GO:0008285	RPS6KA2	biological_process
GO:0008285	GJB6	biological_process
GO:0008285	ITGB1BP1	biological_process
GO:0008285	INPPL1	biological_process
GO:0008285	CD164	biological_process
GO:0008285	GATA1	biological_process
GO:0008285	ETS1	biological_process
GO:0008285	GATA3	biological_process
GO:0008285	BAK1	biological_process
GO:0008285	SRF	biological_process
GO:0008285	PDX1	biological_process
GO:0008285	E2F7	biological_process
GO:0008285	CXCL8	biological_process
GO:0008285	IRF1	biological_process
GO:0008285	TSC1	biological_process
GO:0008285	TSC2	biological_process
GO:0008285	TSG101	biological_process
GO:0008285	NDN	biological_process
GO:0008285	HMGA1	biological_process
GO:0008285	ITGA1	biological_process
GO:0008285	BCL6	biological_process
GO:0008285	ACVRL1	biological_process
GO:0008285	SST	biological_process
GO:0008285	SSTR1	biological_process
GO:0008285	SSTR2	biological_process
GO:0008285	MDM4	biological_process
GO:0008285	KLF4	biological_process
GO:0008285	HNF4A	biological_process
GO:0008285	F2R	biological_process
GO:0008285	SSTR3	biological_process
GO:0008285	SSTR4	biological_process
GO:0008285	SSTR5	biological_process
GO:0008285	PTEN	biological_process
GO:0008285	TRIM24	biological_process
GO:0008285	PTHLH	biological_process
GO:0008285	PTH1R	biological_process
GO:0008285	SMYD2	biological_process
GO:0008285	AXIN2	biological_process
GO:0008285	B4GALT1	biological_process
GO:0008285	SH3BP4	biological_process
GO:0008285	MEN1	biological_process
GO:0008285	TAX1BP3	biological_process
GO:0008285	STK3	biological_process
GO:0008285	ADM	biological_process
GO:0008285	ADORA1	biological_process
GO:0008285	STK4	biological_process
GO:0008285	JAK2	biological_process
GO:0008285	PTK2B	biological_process
GO:0008285	S100A11	biological_process
GO:0008285	MAGI2	biological_process
GO:0008285	RASSF5	biological_process
GO:0008285	BMP2	biological_process
GO:0008285	STK11	biological_process
GO:0008285	BMP4	biological_process
GO:0008285	PTPN2	biological_process
GO:0008285	PTPN6	biological_process
GO:0008285	KAT2B	biological_process
GO:0008285	ADRA1A	biological_process
GO:0008285	ALDH1A2	biological_process
GO:0008285	PTPN14	biological_process
GO:0008285	BTG2	biological_process
GO:0008285	DLC1	biological_process
GO:0008285	NDRG1	biological_process
GO:0008285	NF2	biological_process
GO:0008285	PTPRJ	biological_process
GO:0008285	PTPRK	biological_process
GO:0008285	COPS8	biological_process
GO:0008285	FZD5	biological_process
GO:0008285	ACKR3	biological_process
GO:0008285	GLI3	biological_process
GO:0008285	BTG1	biological_process
GO:0008285	PKD2	biological_process
GO:0008285	HRAS	biological_process
GO:0008285	TPBG	biological_process
GO:0008285	NGF	biological_process
GO:0008285	PINX1	biological_process
GO:0008285	UMOD	biological_process
GO:0008285	DLG3	biological_process
GO:0008285	FGF10	biological_process
GO:0008285	FOXO4	biological_process
GO:0008285	NKX3-1	biological_process
GO:0008285	CDC73	biological_process
GO:0008285	PLG	biological_process
GO:0008285	NME1	biological_process
GO:0008285	CCL23	biological_process
GO:0008285	INCA1	biological_process
GO:0008285	SKAP2	biological_process
GO:0008285	GNRH1	biological_process
GO:0008285	NOS3	biological_process
GO:0008285	MNT	biological_process
GO:0008285	NOTCH1	biological_process
GO:0008285	WNK2	biological_process
GO:0008285	NCK2	biological_process
GO:0008285	PML	biological_process
GO:0008285	VDR	biological_process
GO:0008285	FOXP3	biological_process
GO:0008285	IL24	biological_process
GO:0008285	VHL	biological_process
GO:0008285	COL4A3	biological_process
GO:0008285	NPM1	biological_process
GO:0008285	RAF1	biological_process
GO:0008285	DDR1	biological_process
GO:0008285	KLF11	biological_process
GO:0008285	NR2E3	biological_process
GO:0008285	DRD2	biological_process
GO:0008285	SFRP1	biological_process
GO:0008285	CIB1	biological_process
GO:0008285	SFRP2	biological_process
GO:0008285	SFRP4	biological_process
GO:0008285	ABI1	biological_process
GO:0008285	RARB	biological_process
GO:0008285	RARG	biological_process
GO:0008285	AIMP2	biological_process
GO:0008285	PIM2	biological_process
GO:0008285	SH2B3	biological_process
GO:0008285	GPER1	biological_process
GO:0008285	DLL4	biological_process
GO:0008285	PPM1D	biological_process
GO:0008285	EEF1E1	biological_process
GO:0008285	NTRK1	biological_process
GO:0008285	RGCC	biological_process
GO:0008285	ROR2	biological_process
GO:0008285	WNT9A	biological_process
GO:0008285	ING5	biological_process
GO:0008285	WT1	biological_process
GO:0008285	APC	biological_process
GO:0008285	IFITM1	biological_process
GO:0008285	AMBRA1	biological_process
GO:0008285	NOX4	biological_process
GO:0008285	TNS2	biological_process
GO:0008285	CLDN3	biological_process
GO:0008285	REST	biological_process
GO:0008285	PTPRU	biological_process
GO:0008285	APP	biological_process
GO:0008285	CBFA2T3	biological_process
GO:0008285	SKI	biological_process
GO:0008285	DLL1	biological_process
GO:0008285	CXCL1	biological_process
GO:0008285	TFAP2A	biological_process
GO:0008285	IFIT3	biological_process
GO:0008285	CDK10	biological_process
GO:0008285	AR	biological_process
GO:0008285	CCL3L3	biological_process
GO:0008285	TFAP2B	biological_process
GO:0008285	TFAP4	biological_process
GO:0008285	IFNLR1	biological_process
GO:0008285	TFF1	biological_process
GO:0008285	OPRM1	biological_process
GO:0008285	FOSL1	biological_process
GO:0008285	PRKRA	biological_process
GO:0008285	TGFB1	biological_process
GO:0008285	TGFB1I1	biological_process
GO:0008285	TGFB2	biological_process
GO:0008285	TGFB3	biological_process
GO:0008285	DNAJA3	biological_process
GO:0008285	MSX1	biological_process
GO:0008285	KIFAP3	biological_process
GO:0008285	LIF	biological_process
GO:0008285	GLMN	biological_process
GO:0008285	FRK	biological_process
GO:0008285	COL18A1	biological_process
GO:0008285	OSM	biological_process
GO:0008285	SIRT2	biological_process
GO:0008285	PPP2R5C	biological_process
GO:0008285	NMI	biological_process
GO:0008285	PBRM1	biological_process
GO:0008285	CSF1R	biological_process
GO:0008285	TOB1	biological_process
GO:0008285	IGFBP3	biological_process
GO:0008285	KLF10	biological_process
GO:0008285	LMNA	biological_process
GO:0008285	CELF1	biological_process
GO:0008285	KLF13	biological_process
GO:0008285	CSK	biological_process
GO:0008285	TIMP2	biological_process
GO:0008285	CTCF	biological_process
GO:0008285	TNFRSF8	biological_process
GO:0008285	CD33	biological_process
GO:0008285	CSNK2B	biological_process
GO:0008285	PDCD5	biological_process
GO:0008285	FRZB	biological_process
GO:0008285	TLR2	biological_process
GO:0008285	HGS	biological_process
GO:0008285	RBPJ	biological_process
GO:0008285	FTH1	biological_process
GO:0008285	SMARCA2	biological_process
GO:0008285	MTBP	biological_process
GO:0008285	CTBP1	biological_process
GO:0008285	MYOCD	biological_process
GO:0008285	RNF41	biological_process
GO:0008285	CTNNB1	biological_process
GO:0008285	RAPGEF2	biological_process
GO:0008285	EIF2AK1	biological_process
GO:0008285	CDC6	biological_process
GO:0008285	IL1A	biological_process
GO:0008285	IL1B	biological_process
GO:0008285	LYN	biological_process
GO:0008285	MAP2K1	biological_process
GO:0008285	BECN1	biological_process
GO:0008285	EIF2AK2	biological_process
GO:0008285	CDH5	biological_process
GO:0008285	GDF11	biological_process
GO:0008285	IL6	biological_process
GO:0008285	TP53	biological_process
GO:0008285	SMAD1	biological_process
GO:0008285	SMAD2	biological_process
GO:0008285	SOD2	biological_process
GO:0008285	SMAD4	biological_process
GO:0008285	IFNL1	biological_process
GO:0008285	SMAD6	biological_process
GO:0008285	PROX1	biological_process
GO:0008286	FOXO1	biological_process
GO:0008286	RHOQ	biological_process
GO:0008286	PTPN1	biological_process
GO:0008286	PTPN2	biological_process
GO:0008286	KL	biological_process
GO:0008286	IRS4	biological_process
GO:0008286	IGF1R	biological_process
GO:0008286	IGF2	biological_process
GO:0008286	PTPRA	biological_process
GO:0008286	IGFBP1	biological_process
GO:0008286	NDEL1	biological_process
GO:0008286	RARRES2	biological_process
GO:0008286	PIK3C2A	biological_process
GO:0008286	PDK2	biological_process
GO:0008286	INS	biological_process
GO:0008286	PDK4	biological_process
GO:0008286	PIK3R1	biological_process
GO:0008286	PIK3R2	biological_process
GO:0008286	PIK3R3	biological_process
GO:0008286	INSR	biological_process
GO:0008286	EIF4EBP2	biological_process
GO:0008286	SHC1	biological_process
GO:0008286	SREBF1	biological_process
GO:0008286	APC	biological_process
GO:0008286	GRB2	biological_process
GO:0008286	GRB10	biological_process
GO:0008286	GRB14	biological_process
GO:0008286	SMARCC1	biological_process
GO:0008286	APPL1	biological_process
GO:0008286	AKT1	biological_process
GO:0008286	AKT2	biological_process
GO:0008286	FOXO4	biological_process
GO:0008286	IRS1	biological_process
GO:0008286	SORBS1	biological_process
GO:0008286	IRS2	biological_process
GO:0008286	CAV2	biological_process
GO:0008286	BAIAP2	biological_process
GO:0008286	BCAR1	biological_process
GO:0008286	BCAR3	biological_process
GO:0008286	SH2B2	biological_process
GO:0008286	GSK3A	biological_process
GO:0008286	GSK3B	biological_process
GO:0008286	GAB1	biological_process
GO:0008286	SOS1	biological_process
GO:0008361	IL7R	biological_process
GO:0008361	RAP1GAP2	biological_process
GO:0008361	CREB1	biological_process
GO:0008361	RDX	biological_process
GO:0008361	MTOR	biological_process
GO:0008361	RPTOR	biological_process
GO:0008361	VAV1	biological_process
GO:0008361	VAV3	biological_process
GO:0008361	VAV2	biological_process
GO:0008361	RAC1	biological_process
GO:0008361	RARG	biological_process
GO:0008361	MSN	biological_process
GO:0008380	NCBP2	biological_process
GO:0008380	PPP1R8	biological_process
GO:0008380	TTF2	biological_process
GO:0008380	PPARGC1A	biological_process
GO:0008380	PPP2CA	biological_process
GO:0008380	TARDBP	biological_process
GO:0008380	PPP2R1A	biological_process
GO:0008380	HABP4	biological_process
GO:0008380	MAGOH	biological_process
GO:0008380	SFPQ	biological_process
GO:0008380	SF3B4	biological_process
GO:0008380	SRSF2	biological_process
GO:0008380	FMR1	biological_process
GO:0008380	SF3B1	biological_process
GO:0008380	SRSF7	biological_process
GO:0008380	NOL3	biological_process
GO:0008380	GEMIN2	biological_process
GO:0008380	RNPS1	biological_process
GO:0008380	PRPF3	biological_process
GO:0008380	CDK12	biological_process
GO:0008380	SAP18	biological_process
GO:0008380	ZPR1	biological_process
GO:0008380	WT1	biological_process
GO:0008380	PRPF4B	biological_process
GO:0008380	C1QBP	biological_process
GO:0008380	CIR1	biological_process
GO:0008380	UMOD	biological_process
GO:0008380	SLU7	biological_process
GO:0008380	ACIN1	biological_process
GO:0008380	SRPK1	biological_process
GO:0008380	SRPK2	biological_process
GO:0008380	NCBP1	biological_process
GO:0008380	PPP1R9B	biological_process
GO:0008380	ELAVL4	biological_process
GO:0008380	CCAR2	biological_process
GO:0008380	SCAF11	biological_process
GO:0008380	RBM8A	biological_process
GO:0008380	FUS	biological_process
GO:0008380	PTBP1	biological_process
GO:0008380	SNRPB	biological_process
GO:0008380	NONO	biological_process
GO:0008380	HNRNPC	biological_process
GO:0008380	THRAP3	biological_process
GO:0008380	RBM39	biological_process
GO:0008380	THOC5	biological_process
GO:0008380	LGALS3	biological_process
GO:0008380	RBM38	biological_process
GO:0008380	RRAGC	biological_process
GO:0008380	KHSRP	biological_process
GO:0008380	SYNCRIP	biological_process
GO:0008543	NCBP2	biological_process
GO:0008543	FGF23	biological_process
GO:0008543	GTF2F1	biological_process
GO:0008543	GTF2F2	biological_process
GO:0008543	PTPN11	biological_process
GO:0008543	KL	biological_process
GO:0008543	SPRED2	biological_process
GO:0008543	TIA1	biological_process
GO:0008543	TIAL1	biological_process
GO:0008543	POLR2A	biological_process
GO:0008543	POLR2B	biological_process
GO:0008543	SHCBP1	biological_process
GO:0008543	POLR2E	biological_process
GO:0008543	POLR2F	biological_process
